"fecha","t1 Lo votaría","t1 Puede que lo vote","t1 Nunca lo votaría","t1 No sabe","s1 Lo votaría","s1 Puede que lo vote","s1 Nunca lo votaría","s1 No sabe","s2 Lo votaría","s2 Puede que lo vote","s2 Nunca lo votaría","s2 No sabe","e1 Lo votaría","e1 Puede que lo vote","e1 Nunca lo votaría","e1 No sabe","e2 Lo votaría","e2 Puede que lo vote","e2 Nunca lo votaría","e2 No sabe","e3 Lo votaría","e3 Puede que lo vote","e3 Nunca lo votaría","e3 No sabe","e4 Lo votaría","e4 Puede que lo vote","e4 Nunca lo votaría","e4 No sabe","ed1 Lo votaría","ed1 Puede que lo vote","ed1 Nunca lo votaría","ed1 No sabe","ed2 Lo votaría","ed2 Puede que lo vote","ed2 Nunca lo votaría","ed2 No sabe","ed3 Lo votaría","ed3 Puede que lo vote","ed3 Nunca lo votaría","ed3 No sabe","v1 Lo votaría","v1 Puede que lo vote","v1 Nunca lo votaría","v1 No sabe","v2 Lo votaría","v2 Puede que lo vote","v2 Nunca lo votaría","v2 No sabe","v3 Lo votaría","v3 Puede que lo vote","v3 Nunca lo votaría","v3 No sabe","vp1 Lo votaría","vp1 Puede que lo vote","vp1 Nunca lo votaría","vp1 No sabe","vp2 Lo votaría","vp2 Puede que lo vote","vp2 Nunca lo votaría","vp2 No sabe","vp3 Lo votaría","vp3 Puede que lo vote","vp3 Nunca lo votaría","vp3 No sabe","vp4 Lo votaría","vp4 Puede que lo vote","vp4 Nunca lo votaría","vp4 No sabe","vp5 Lo votaría","vp5 Puede que lo vote","vp5 Nunca lo votaría","vp5 No sabe"
2023-11-10,0.42,0.06,0.483,0.037,0.409,0.061,0.5,0.03,0.429,0.059,0.468,0.044,0.455,0.105,0.38,0.06,0.459,0.052,0.459,0.03,0.385,0.031,0.555,0.029,0.347,0.05,0.57,0.033,0.487,0.092,0.392,0.029,0.405,0.055,0.491,0.049,0.408,0.052,0.508,0.032,0.83,0.035,0.117,0.018,0.232,0.064,0.674,0.03,0.45,0.042,0.456,0.052,0.826,0.055,0.102,0.017,0.671,0.114,0.17,0.045,0.147,0.038,0.779,0.036,0.287,0.075,0.574,0.064,0.077,0.053,0.848,0.022
2023-11-11,0.415,0.058,0.483,0.044,0.397,0.068,0.501,0.034,0.429,0.051,0.468,0.052,0.437,0.098,0.395,0.07,0.466,0.048,0.447,0.039,0.381,0.039,0.551,0.029,0.334,0.049,0.58,0.037,0.484,0.098,0.383,0.035,0.395,0.05,0.493,0.062,0.404,0.051,0.511,0.034,0.836,0.039,0.107,0.018,0.224,0.06,0.684,0.032,0.395,0.036,0.478,0.091,0.829,0.055,0.103,0.013,0.716,0.081,0.157,0.046,0.145,0.038,0.768,0.049,0.283,0.08,0.563,0.074,0.079,0.061,0.819,0.041
2023-11-12,0.412,0.064,0.478,0.046,0.398,0.07,0.494,0.038,0.424,0.059,0.464,0.053,0.412,0.109,0.399,0.08,0.465,0.058,0.437,0.04,0.393,0.037,0.546,0.024,0.339,0.051,0.569,0.041,0.467,0.106,0.385,0.042,0.381,0.065,0.484,0.07,0.416,0.049,0.505,0.03,0.834,0.048,0.104,0.014,0.226,0.067,0.674,0.033,0.396,0.031,0.459,0.114,0.834,0.061,0.094,0.011,0.726,0.077,0.154,0.043,0.136,0.047,0.763,0.054,0.273,0.082,0.56,0.085,0.077,0.068,0.817,0.038
2023-11-13,0.412,0.067,0.474,0.047,0.396,0.073,0.493,0.038,0.426,0.061,0.459,0.054,0.437,0.11,0.374,0.079,0.459,0.06,0.439,0.042,0.388,0.039,0.546,0.027,0.327,0.053,0.581,0.039,0.453,0.104,0.394,0.049,0.391,0.069,0.472,0.068,0.414,0.051,0.505,0.03,0.821,0.042,0.118,0.019,0.218,0.073,0.676,0.033,0.421,0.059,0.405,0.115,0.842,0.061,0.085,0.012,0.733,0.07,0.154,0.043,0.132,0.054,0.762,0.052,0.292,0.088,0.539,0.081,0.073,0.066,0.812,0.049
2023-11-14,0.407,0.063,0.486,0.044,0.405,0.065,0.494,0.036,0.409,0.062,0.478,0.051,0.453,0.091,0.381,0.075,0.451,0.06,0.449,0.04,0.379,0.046,0.55,0.025,0.307,0.054,0.604,0.035,0.452,0.091,0.407,0.05,0.388,0.073,0.48,0.059,0.406,0.046,0.517,0.031,0.798,0.047,0.134,0.021,0.215,0.062,0.694,0.029,0.45,0.074,0.379,0.097,0.842,0.049,0.09,0.019,0.74,0.075,0.163,0.022,0.124,0.051,0.776,0.049,0.279,0.093,0.561,0.067,0.082,0.061,0.81,0.047
2023-11-15,0.403,0.061,0.495,0.041,0.392,0.067,0.505,0.036,0.411,0.057,0.486,0.046,0.451,0.076,0.403,0.07,0.456,0.062,0.446,0.036,0.369,0.046,0.562,0.023,0.29,0.058,0.618,0.034,0.452,0.083,0.42,0.045,0.4,0.072,0.475,0.053,0.388,0.045,0.536,0.031,0.796,0.045,0.139,0.02,0.214,0.059,0.701,0.026,0.427,0.098,0.378,0.097,0.844,0.05,0.088,0.018,0.724,0.064,0.198,0.014,0.125,0.044,0.789,0.042,0.228,0.121,0.587,0.064,0.084,0.05,0.82,0.046
2023-11-16,0.401,0.066,0.496,0.037,0.392,0.072,0.504,0.032,0.408,0.06,0.49,0.042,0.438,0.085,0.415,0.062,0.467,0.066,0.435,0.032,0.352,0.048,0.574,0.026,0.294,0.06,0.616,0.03,0.459,0.082,0.411,0.048,0.389,0.08,0.481,0.05,0.39,0.049,0.537,0.024,0.785,0.056,0.138,0.021,0.207,0.061,0.709,0.023,0.425,0.115,0.368,0.092,0.837,0.055,0.091,0.017,0.711,0.078,0.203,0.008,0.123,0.05,0.786,0.041,0.277,0.106,0.564,0.053,0.076,0.051,0.827,0.046
2023-11-17,0.398,0.066,0.496,0.04,0.388,0.074,0.505,0.033,0.406,0.059,0.488,0.047,0.442,0.083,0.411,0.064,0.47,0.061,0.434,0.035,0.345,0.055,0.571,0.029,0.275,0.065,0.624,0.036,0.464,0.074,0.404,0.058,0.385,0.086,0.474,0.055,0.384,0.049,0.544,0.023,0.783,0.061,0.134,0.022,0.197,0.055,0.719,0.029,0.43,0.13,0.348,0.092,0.82,0.053,0.106,0.021,0.739,0.061,0.18,0.02,0.12,0.049,0.789,0.042,0.258,0.122,0.536,0.084,0.083,0.058,0.811,0.048
2023-11-18,0.395,0.064,0.506,0.035,0.388,0.069,0.516,0.027,0.401,0.06,0.498,0.041,0.438,0.083,0.425,0.054,0.459,0.058,0.456,0.027,0.335,0.05,0.587,0.028,0.293,0.066,0.609,0.032,0.471,0.073,0.402,0.054,0.394,0.081,0.483,0.042,0.369,0.048,0.56,0.023,0.775,0.059,0.143,0.023,0.198,0.056,0.719,0.027,0.445,0.15,0.333,0.072,0.812,0.06,0.103,0.025,0.718,0.058,0.204,0.02,0.121,0.047,0.802,0.03,0.245,0.124,0.555,0.076,0.086,0.047,0.832,0.035
2023-11-19,0.394,0.059,0.513,0.034,0.391,0.069,0.517,0.023,0.396,0.052,0.509,0.043,0.44,0.074,0.444,0.042,0.462,0.052,0.455,0.031,0.326,0.053,0.591,0.03,0.291,0.061,0.615,0.033,0.475,0.072,0.404,0.049,0.407,0.07,0.483,0.04,0.356,0.047,0.573,0.024,0.775,0.052,0.15,0.023,0.195,0.053,0.725,0.027,0.45,0.166,0.339,0.045,0.8,0.051,0.12,0.029,0.686,0.07,0.223,0.021,0.127,0.04,0.809,0.024,0.228,0.123,0.572,0.077,0.097,0.05,0.81,0.043
