"fecha","t1 Positiva","t1 Negativa","t1 No sabe","s1 Positiva","s1 Negativa","s1 No sabe","s2 Positiva","s2 Negativa","s2 No sabe","e1 Positiva","e1 Negativa","e1 No sabe","e2 Positiva","e2 Negativa","e2 No sabe","e3 Positiva","e3 Negativa","e3 No sabe","e4 Positiva","e4 Negativa","e4 No sabe","ed1 Positiva","ed1 Negativa","ed1 No sabe","ed2 Positiva","ed2 Negativa","ed2 No sabe","ed3 Positiva","ed3 Negativa","ed3 No sabe","v1 Positiva","v1 Negativa","v1 No sabe","v2 Positiva","v2 Negativa","v2 No sabe","v3 Positiva","v3 Negativa","v3 No sabe","vp1 Positiva","vp1 Negativa","vp1 No sabe","vp2 Positiva","vp2 Negativa","vp2 No sabe","vp3 Positiva","vp3 Negativa","vp3 No sabe","vp4 Positiva","vp4 Negativa","vp4 No sabe","vp5 Positiva","vp5 Negativa","vp5 No sabe"
2022-03-24,0.326,0.637,0.037,0.312,0.651,0.037,0.337,0.625,0.038,0.375,0.56,0.065,0.344,0.615,0.041,0.312,0.675,0.013,0.248,0.729,0.023,0.392,0.584,0.024,0.319,0.63,0.051,0.306,0.662,0.032,0.6,0.345,0.055,0.152,0.838,0.01,0.278,0.722,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-25,0.332,0.643,0.025,0.313,0.673,0.014,0.348,0.617,0.035,0.393,0.565,0.042,0.33,0.64,0.03,0.336,0.654,0.01,0.255,0.731,0.014,0.387,0.595,0.018,0.348,0.626,0.026,0.3,0.673,0.027,0.608,0.358,0.034,0.158,0.838,0.004,0.286,0.714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-26,0.331,0.643,0.026,0.303,0.688,0.009,0.355,0.605,0.04,0.348,0.593,0.059,0.357,0.633,0.01,0.346,0.636,0.018,0.251,0.728,0.021,0.376,0.584,0.04,0.34,0.634,0.026,0.309,0.671,0.02,0.597,0.364,0.039,0.138,0.858,0.004,0.314,0.686,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-27,0.356,0.62,0.024,0.335,0.655,0.01,0.375,0.59,0.035,0.405,0.543,0.052,0.378,0.615,0.007,0.351,0.628,0.021,0.265,0.714,0.021,0.411,0.545,0.044,0.367,0.605,0.028,0.329,0.658,0.013,0.64,0.332,0.028,0.144,0.854,0.002,0.374,0.59,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-28,0.346,0.629,0.025,0.337,0.652,0.011,0.354,0.609,0.037,0.375,0.569,0.056,0.365,0.628,0.007,0.36,0.626,0.014,0.265,0.704,0.031,0.417,0.539,0.044,0.339,0.631,0.03,0.326,0.659,0.015,0.63,0.341,0.029,0.15,0.848,0.002,0.417,0.545,0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-29,0.346,0.625,0.029,0.333,0.652,0.015,0.357,0.601,0.042,0.354,0.578,0.068,0.382,0.605,0.013,0.327,0.661,0.012,0.293,0.678,0.029,0.437,0.522,0.041,0.349,0.607,0.044,0.311,0.675,0.014,0.635,0.338,0.027,0.142,0.851,0.007,0.382,0.581,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-30,0.338,0.632,0.03,0.326,0.658,0.016,0.349,0.61,0.041,0.355,0.572,0.073,0.363,0.628,0.009,0.328,0.653,0.019,0.287,0.689,0.024,0.434,0.524,0.042,0.341,0.6,0.059,0.302,0.695,0.003,0.627,0.355,0.018,0.145,0.845,0.01,0.418,0.546,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-31,0.339,0.621,0.04,0.335,0.645,0.02,0.342,0.602,0.056,0.357,0.56,0.083,0.357,0.618,0.025,0.317,0.658,0.025,0.307,0.671,0.022,0.386,0.555,0.059,0.346,0.589,0.065,0.317,0.671,0.012,0.614,0.364,0.022,0.148,0.838,0.014,0.351,0.61,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-01,0.335,0.631,0.034,0.345,0.637,0.018,0.326,0.627,0.047,0.354,0.581,0.065,0.354,0.62,0.026,0.298,0.681,0.021,0.316,0.662,0.022,0.404,0.538,0.058,0.323,0.623,0.054,0.318,0.671,0.011,0.574,0.405,0.021,0.146,0.841,0.013,0.474,0.491,0.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-02,0.331,0.638,0.031,0.346,0.637,0.017,0.32,0.638,0.042,0.361,0.58,0.059,0.355,0.62,0.025,0.284,0.702,0.014,0.301,0.678,0.021,0.408,0.553,0.039,0.333,0.619,0.048,0.303,0.683,0.014,0.579,0.412,0.009,0.157,0.83,0.013,0.519,0.449,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-03,0.302,0.665,0.033,0.326,0.661,0.013,0.282,0.668,0.05,0.319,0.626,0.055,0.337,0.631,0.032,0.247,0.741,0.012,0.274,0.696,0.03,0.375,0.584,0.041,0.306,0.639,0.055,0.271,0.715,0.014,0.553,0.435,0.012,0.147,0.834,0.019,0.394,0.606,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,0.3,0.668,0.032,0.319,0.663,0.018,0.283,0.673,0.044,0.323,0.624,0.053,0.342,0.628,0.03,0.244,0.738,0.018,0.255,0.721,0.024,0.368,0.588,0.044,0.312,0.641,0.047,0.266,0.718,0.016,0.555,0.425,0.02,0.132,0.85,0.018,0.41,0.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-05,0.304,0.668,0.028,0.337,0.648,0.015,0.275,0.685,0.04,0.344,0.615,0.041,0.341,0.634,0.025,0.272,0.711,0.017,0.22,0.75,0.03,0.36,0.595,0.045,0.314,0.652,0.034,0.276,0.706,0.018,0.574,0.407,0.019,0.137,0.846,0.017,0.412,0.588,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-06,0.319,0.652,0.029,0.348,0.638,0.014,0.294,0.664,0.042,0.341,0.616,0.043,0.364,0.606,0.03,0.288,0.701,0.011,0.243,0.728,0.029,0.347,0.606,0.047,0.341,0.622,0.037,0.292,0.691,0.017,0.586,0.387,0.027,0.143,0.836,0.021,0.402,0.598,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-07,0.316,0.656,0.028,0.336,0.651,0.013,0.299,0.661,0.04,0.327,0.621,0.052,0.363,0.616,0.021,0.291,0.703,0.006,0.243,0.726,0.031,0.379,0.583,0.038,0.329,0.636,0.035,0.282,0.699,0.019,0.592,0.381,0.027,0.142,0.835,0.023,0.417,0.583,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-08,0.315,0.652,0.033,0.342,0.64,0.018,0.293,0.662,0.045,0.342,0.596,0.062,0.359,0.617,0.024,0.277,0.713,0.01,0.24,0.725,0.035,0.37,0.592,0.038,0.322,0.633,0.045,0.289,0.689,0.022,0.6,0.363,0.037,0.143,0.832,0.025,0.33,0.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-09,0.308,0.657,0.035,0.325,0.647,0.028,0.293,0.666,0.041,0.332,0.602,0.066,0.345,0.63,0.025,0.274,0.71,0.016,0.242,0.724,0.034,0.355,0.605,0.04,0.308,0.644,0.048,0.29,0.687,0.023,0.586,0.372,0.042,0.131,0.843,0.026,0.36,0.618,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-10,0.312,0.655,0.033,0.327,0.641,0.032,0.3,0.666,0.034,0.32,0.61,0.07,0.352,0.626,0.022,0.285,0.698,0.017,0.259,0.719,0.022,0.353,0.603,0.044,0.302,0.658,0.04,0.306,0.67,0.024,0.585,0.371,0.044,0.127,0.853,0.02,0.426,0.549,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-11,0.312,0.653,0.035,0.323,0.645,0.032,0.303,0.66,0.037,0.314,0.605,0.081,0.359,0.618,0.023,0.269,0.718,0.013,0.273,0.704,0.023,0.372,0.579,0.049,0.29,0.665,0.045,0.307,0.671,0.022,0.59,0.366,0.044,0.138,0.839,0.023,0.344,0.632,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-12,0.299,0.66,0.041,0.29,0.668,0.042,0.307,0.652,0.041,0.297,0.607,0.096,0.331,0.641,0.028,0.254,0.73,0.016,0.294,0.68,0.026,0.348,0.579,0.073,0.262,0.686,0.052,0.309,0.669,0.022,0.56,0.391,0.049,0.13,0.849,0.021,0.356,0.623,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-13,0.302,0.662,0.036,0.299,0.658,0.043,0.305,0.666,0.029,0.336,0.593,0.071,0.329,0.641,0.03,0.253,0.73,0.017,0.268,0.709,0.023,0.368,0.558,0.074,0.248,0.72,0.032,0.318,0.657,0.025,0.585,0.375,0.04,0.115,0.872,0.013,0.385,0.598,0.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-14,0.297,0.674,0.029,0.29,0.672,0.038,0.303,0.675,0.022,0.337,0.613,0.05,0.334,0.641,0.025,0.231,0.747,0.022,0.253,0.726,0.021,0.384,0.551,0.065,0.248,0.722,0.03,0.302,0.682,0.016,0.583,0.38,0.037,0.117,0.875,0.008,0.43,0.556,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-15,0.282,0.693,0.025,0.275,0.69,0.035,0.288,0.696,0.016,0.276,0.685,0.039,0.323,0.653,0.024,0.238,0.744,0.018,0.261,0.722,0.017,0.366,0.568,0.066,0.241,0.741,0.018,0.281,0.704,0.015,0.573,0.399,0.028,0.114,0.878,0.008,0.374,0.612,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-16,0.289,0.685,0.026,0.291,0.675,0.034,0.288,0.692,0.02,0.306,0.659,0.035,0.327,0.646,0.027,0.236,0.746,0.018,0.258,0.718,0.024,0.372,0.558,0.07,0.259,0.725,0.016,0.282,0.7,0.018,0.571,0.395,0.034,0.131,0.858,0.011,0.25,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-17,0.293,0.677,0.03,0.293,0.672,0.035,0.292,0.682,0.026,0.322,0.643,0.035,0.322,0.644,0.034,0.235,0.745,0.02,0.265,0.708,0.027,0.373,0.554,0.073,0.255,0.723,0.022,0.292,0.688,0.02,0.564,0.4,0.036,0.145,0.841,0.014,0.217,0.783,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-18,0.29,0.681,0.029,0.288,0.679,0.033,0.293,0.682,0.025,0.299,0.682,0.019,0.329,0.63,0.041,0.248,0.731,0.021,0.256,0.717,0.027,0.354,0.568,0.078,0.247,0.736,0.017,0.3,0.68,0.02,0.564,0.407,0.029,0.142,0.845,0.013,0.229,0.771,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-19,0.291,0.682,0.027,0.284,0.688,0.028,0.296,0.677,0.027,0.305,0.676,0.019,0.331,0.628,0.041,0.242,0.738,0.02,0.252,0.726,0.022,0.367,0.571,0.062,0.264,0.717,0.019,0.284,0.695,0.021,0.552,0.42,0.028,0.145,0.837,0.018,0.198,0.802,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-20,0.281,0.69,0.029,0.273,0.703,0.024,0.288,0.679,0.033,0.268,0.694,0.038,0.334,0.634,0.032,0.237,0.748,0.015,0.251,0.722,0.027,0.347,0.59,0.063,0.258,0.715,0.027,0.275,0.706,0.019,0.536,0.437,0.027,0.154,0.821,0.025,0.171,0.829,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-21,0.285,0.681,0.034,0.27,0.696,0.034,0.299,0.668,0.033,0.287,0.662,0.051,0.321,0.641,0.038,0.251,0.74,0.009,0.257,0.714,0.029,0.309,0.613,0.078,0.257,0.715,0.028,0.298,0.679,0.023,0.547,0.427,0.026,0.152,0.823,0.025,0.197,0.803,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-22,0.303,0.663,0.034,0.273,0.693,0.034,0.327,0.639,0.034,0.336,0.614,0.05,0.333,0.63,0.037,0.26,0.731,0.009,0.253,0.714,0.033,0.343,0.582,0.075,0.272,0.701,0.027,0.312,0.664,0.024,0.569,0.406,0.025,0.155,0.821,0.024,0.215,0.785,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-23,0.287,0.678,0.035,0.262,0.706,0.032,0.308,0.655,0.037,0.304,0.632,0.064,0.315,0.648,0.037,0.249,0.743,0.008,0.254,0.724,0.022,0.315,0.607,0.078,0.241,0.723,0.036,0.312,0.67,0.018,0.555,0.417,0.028,0.141,0.837,0.022,0.285,0.715,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-24,0.289,0.676,0.035,0.272,0.695,0.033,0.302,0.661,0.037,0.274,0.651,0.075,0.321,0.648,0.031,0.275,0.715,0.01,0.266,0.717,0.017,0.299,0.614,0.087,0.245,0.724,0.031,0.319,0.662,0.019,0.558,0.418,0.024,0.144,0.832,0.024,0.276,0.724,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-25,0.293,0.673,0.034,0.271,0.696,0.033,0.311,0.654,0.035,0.298,0.618,0.084,0.307,0.669,0.024,0.286,0.707,0.007,0.27,0.711,0.019,0.312,0.607,0.081,0.266,0.705,0.029,0.306,0.672,0.022,0.559,0.409,0.032,0.146,0.834,0.02,0.289,0.711,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-26,0.291,0.672,0.037,0.277,0.694,0.029,0.302,0.653,0.045,0.286,0.618,0.096,0.311,0.669,0.02,0.28,0.704,0.016,0.272,0.713,0.015,0.31,0.62,0.07,0.269,0.687,0.044,0.301,0.678,0.021,0.55,0.416,0.034,0.143,0.842,0.015,0.289,0.711,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-27,0.295,0.667,0.038,0.267,0.7,0.033,0.318,0.639,0.043,0.307,0.602,0.091,0.295,0.68,0.025,0.292,0.689,0.019,0.284,0.704,0.012,0.344,0.579,0.077,0.267,0.691,0.042,0.3,0.679,0.021,0.547,0.411,0.042,0.148,0.842,0.01,0.265,0.735,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-28,0.296,0.666,0.038,0.29,0.682,0.028,0.3,0.653,0.047,0.282,0.621,0.097,0.308,0.672,0.02,0.295,0.683,0.022,0.291,0.699,0.01,0.362,0.562,0.076,0.259,0.695,0.046,0.301,0.681,0.018,0.535,0.414,0.051,0.152,0.836,0.012,0.19,0.81,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-29,0.299,0.663,0.038,0.286,0.688,0.026,0.309,0.644,0.047,0.285,0.61,0.105,0.314,0.67,0.016,0.292,0.687,0.021,0.297,0.698,0.005,0.324,0.601,0.075,0.274,0.677,0.049,0.309,0.676,0.015,0.529,0.417,0.054,0.16,0.83,0.01,0.227,0.773,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-30,0.308,0.658,0.034,0.284,0.694,0.022,0.328,0.628,0.044,0.312,0.601,0.087,0.313,0.672,0.015,0.3,0.679,0.021,0.303,0.686,0.011,0.342,0.584,0.074,0.291,0.667,0.042,0.309,0.678,0.013,0.552,0.407,0.041,0.157,0.83,0.013,0.208,0.792,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-01,0.309,0.659,0.032,0.288,0.689,0.023,0.327,0.634,0.039,0.337,0.581,0.082,0.302,0.682,0.016,0.299,0.684,0.017,0.295,0.695,0.01,0.361,0.571,0.068,0.302,0.652,0.046,0.295,0.696,0.009,0.545,0.409,0.046,0.158,0.833,0.009,0.23,0.77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-02,0.31,0.659,0.031,0.287,0.689,0.024,0.329,0.635,0.036,0.356,0.573,0.071,0.302,0.677,0.021,0.281,0.7,0.019,0.293,0.701,0.006,0.366,0.562,0.072,0.293,0.663,0.044,0.303,0.692,0.005,0.548,0.412,0.04,0.162,0.829,0.009,0.197,0.803,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-03,0.318,0.651,0.031,0.301,0.665,0.034,0.332,0.641,0.027,0.36,0.573,0.067,0.303,0.675,0.022,0.293,0.691,0.016,0.316,0.673,0.011,0.392,0.529,0.079,0.3,0.661,0.039,0.306,0.688,0.006,0.555,0.396,0.049,0.176,0.815,0.009,0.247,0.753,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-04,0.3,0.666,0.034,0.285,0.675,0.04,0.312,0.66,0.028,0.316,0.614,0.07,0.289,0.689,0.022,0.282,0.699,0.019,0.317,0.662,0.021,0.366,0.549,0.085,0.28,0.675,0.045,0.292,0.702,0.006,0.539,0.42,0.041,0.161,0.828,0.011,0.226,0.774,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-05,0.313,0.653,0.034,0.274,0.683,0.043,0.345,0.628,0.027,0.362,0.578,0.06,0.294,0.675,0.031,0.293,0.692,0.015,0.304,0.671,0.025,0.365,0.545,0.09,0.306,0.653,0.041,0.3,0.691,0.009,0.562,0.402,0.036,0.159,0.831,0.01,0.236,0.735,0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-06,0.308,0.659,0.033,0.284,0.671,0.045,0.327,0.65,0.023,0.342,0.607,0.051,0.297,0.671,0.032,0.302,0.682,0.016,0.287,0.685,0.028,0.395,0.512,0.093,0.298,0.668,0.034,0.284,0.706,0.01,0.563,0.407,0.03,0.152,0.838,0.01,0.21,0.763,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-07,0.31,0.656,0.034,0.304,0.651,0.045,0.315,0.661,0.024,0.346,0.602,0.052,0.296,0.667,0.037,0.297,0.687,0.016,0.3,0.678,0.022,0.424,0.494,0.082,0.297,0.666,0.037,0.278,0.708,0.014,0.559,0.41,0.031,0.157,0.834,0.009,0.159,0.817,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-08,0.311,0.655,0.034,0.3,0.657,0.043,0.321,0.654,0.025,0.352,0.595,0.053,0.302,0.663,0.035,0.298,0.685,0.017,0.291,0.685,0.024,0.43,0.494,0.076,0.292,0.673,0.035,0.283,0.701,0.016,0.57,0.4,0.03,0.144,0.849,0.007,0.13,0.844,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-09,0.307,0.659,0.034,0.297,0.662,0.041,0.315,0.657,0.028,0.323,0.628,0.049,0.296,0.663,0.041,0.307,0.677,0.016,0.307,0.672,0.021,0.439,0.498,0.063,0.284,0.677,0.039,0.277,0.704,0.019,0.578,0.392,0.03,0.134,0.859,0.007,0.146,0.828,0.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-10,0.299,0.666,0.035,0.264,0.695,0.041,0.328,0.642,0.03,0.304,0.652,0.044,0.298,0.654,0.048,0.31,0.676,0.014,0.282,0.696,0.022,0.423,0.506,0.071,0.266,0.693,0.041,0.278,0.704,0.018,0.563,0.402,0.035,0.116,0.876,0.008,0.208,0.767,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-11,0.306,0.657,0.037,0.263,0.696,0.041,0.342,0.624,0.034,0.328,0.622,0.05,0.31,0.635,0.055,0.289,0.7,0.011,0.29,0.694,0.016,0.447,0.489,0.064,0.287,0.672,0.041,0.271,0.706,0.023,0.576,0.384,0.04,0.117,0.879,0.004,0.232,0.744,0.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-12,0.299,0.669,0.032,0.257,0.71,0.033,0.333,0.636,0.031,0.327,0.632,0.041,0.287,0.666,0.047,0.289,0.7,0.011,0.292,0.693,0.015,0.463,0.494,0.043,0.297,0.663,0.04,0.241,0.738,0.021,0.549,0.414,0.037,0.122,0.873,0.005,0.255,0.745,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-13,0.296,0.668,0.036,0.248,0.715,0.037,0.334,0.63,0.036,0.317,0.633,0.05,0.278,0.671,0.051,0.289,0.698,0.013,0.306,0.679,0.015,0.454,0.497,0.049,0.285,0.666,0.049,0.246,0.733,0.021,0.56,0.395,0.045,0.117,0.878,0.005,0.222,0.778,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-14,0.305,0.656,0.039,0.247,0.71,0.043,0.354,0.611,0.035,0.333,0.602,0.065,0.297,0.656,0.047,0.294,0.689,0.017,0.296,0.69,0.014,0.45,0.485,0.065,0.299,0.652,0.049,0.258,0.721,0.021,0.575,0.37,0.055,0.117,0.878,0.005,0.334,0.666,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-15,0.305,0.657,0.038,0.243,0.718,0.039,0.356,0.607,0.037,0.353,0.589,0.058,0.286,0.668,0.046,0.286,0.691,0.023,0.294,0.692,0.014,0.454,0.483,0.063,0.299,0.652,0.049,0.256,0.724,0.02,0.57,0.378,0.052,0.116,0.878,0.006,0.344,0.656,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-16,0.304,0.655,0.041,0.257,0.704,0.039,0.343,0.615,0.042,0.35,0.578,0.072,0.288,0.673,0.039,0.283,0.692,0.025,0.295,0.687,0.018,0.435,0.486,0.079,0.305,0.643,0.052,0.256,0.727,0.017,0.561,0.386,0.053,0.111,0.883,0.006,0.337,0.663,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-17,0.305,0.66,0.035,0.28,0.688,0.032,0.325,0.637,0.038,0.369,0.573,0.058,0.282,0.683,0.035,0.267,0.711,0.022,0.299,0.681,0.02,0.424,0.499,0.077,0.31,0.649,0.041,0.257,0.727,0.016,0.573,0.387,0.04,0.112,0.881,0.007,0.248,0.752,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-18,0.309,0.664,0.027,0.293,0.682,0.025,0.322,0.649,0.029,0.384,0.58,0.036,0.292,0.68,0.028,0.266,0.716,0.018,0.288,0.688,0.024,0.423,0.511,0.066,0.315,0.655,0.03,0.263,0.726,0.011,0.577,0.388,0.035,0.11,0.881,0.009,0.25,0.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-19,0.296,0.675,0.029,0.291,0.679,0.03,0.301,0.671,0.028,0.346,0.613,0.041,0.292,0.679,0.029,0.266,0.716,0.018,0.272,0.703,0.025,0.392,0.525,0.083,0.296,0.674,0.03,0.262,0.729,0.009,0.582,0.383,0.035,0.096,0.895,0.009,0.22,0.78,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-20,0.287,0.685,0.028,0.277,0.697,0.026,0.294,0.676,0.03,0.343,0.619,0.038,0.287,0.682,0.031,0.235,0.749,0.016,0.265,0.711,0.024,0.366,0.551,0.083,0.3,0.671,0.029,0.247,0.745,0.008,0.562,0.399,0.039,0.094,0.896,0.01,0.209,0.791,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-21,0.283,0.69,0.027,0.277,0.701,0.022,0.288,0.681,0.031,0.332,0.628,0.04,0.287,0.682,0.031,0.24,0.751,0.009,0.254,0.722,0.024,0.346,0.589,0.065,0.296,0.672,0.032,0.249,0.74,0.011,0.554,0.419,0.027,0.083,0.908,0.009,0.244,0.756,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-22,0.278,0.692,0.03,0.269,0.704,0.027,0.285,0.683,0.032,0.307,0.639,0.054,0.299,0.669,0.032,0.239,0.758,0.003,0.242,0.735,0.023,0.342,0.586,0.072,0.29,0.677,0.033,0.245,0.743,0.012,0.566,0.409,0.025,0.075,0.916,0.009,0.243,0.757,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-23,0.279,0.695,0.026,0.271,0.702,0.027,0.286,0.689,0.025,0.317,0.643,0.04,0.3,0.671,0.029,0.236,0.758,0.006,0.239,0.738,0.023,0.353,0.585,0.062,0.292,0.682,0.026,0.242,0.744,0.014,0.549,0.429,0.022,0.082,0.909,0.009,0.262,0.738,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-24,0.279,0.695,0.026,0.265,0.709,0.026,0.291,0.683,0.026,0.305,0.65,0.045,0.311,0.663,0.026,0.23,0.761,0.009,0.241,0.741,0.018,0.358,0.581,0.061,0.289,0.686,0.025,0.243,0.743,0.014,0.562,0.417,0.021,0.079,0.914,0.007,0.286,0.714,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-25,0.277,0.696,0.027,0.26,0.713,0.027,0.292,0.681,0.027,0.292,0.658,0.05,0.31,0.664,0.026,0.244,0.745,0.011,0.236,0.75,0.014,0.336,0.612,0.052,0.291,0.68,0.029,0.246,0.739,0.015,0.559,0.421,0.02,0.086,0.906,0.008,0.271,0.729,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-26,0.283,0.69,0.027,0.268,0.702,0.03,0.295,0.679,0.026,0.3,0.648,0.052,0.325,0.648,0.027,0.225,0.76,0.015,0.245,0.745,0.01,0.351,0.614,0.035,0.296,0.665,0.039,0.247,0.737,0.016,0.541,0.433,0.026,0.095,0.899,0.006,0.261,0.739,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-05-27,0.292,0.681,0.027,0.292,0.676,0.032,0.291,0.687,0.022,0.322,0.623,0.055,0.322,0.662,0.016,0.253,0.728,0.019,0.236,0.746,0.018,0.387,0.571,0.042,0.3,0.667,0.033,0.25,0.734,0.016,0.549,0.433,0.018,0.099,0.893,0.008,0.31,0.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
